[s],CH1[V],CH2[V]
2.94403E-01,4.000E-03,8.200E-01
2.94407E-01,3.200E-03,7.800E-01
2.94412E-01,2.400E-03,7.600E-01
2.94416E-01,3.200E-03,8.000E-01
2.94420E-01,3.200E-03,7.400E-01
2.94424E-01,2.400E-03,7.600E-01
2.94428E-01,4.000E-03,8.000E-01
2.94432E-01,2.400E-03,8.000E-01
2.94436E-01,3.200E-03,7.800E-01
2.94440E-01,2.400E-03,8.000E-01
2.94444E-01,3.200E-03,8.000E-01
2.94448E-01,3.200E-03,7.800E-01
2.94452E-01,3.200E-03,8.200E-01
2.94456E-01,3.200E-03,8.000E-01
2.94460E-01,3.200E-03,7.800E-01
2.94464E-01,3.200E-03,7.600E-01
2.94468E-01,2.400E-03,8.200E-01
2.94472E-01,3.200E-03,7.800E-01
2.94476E-01,4.000E-03,7.600E-01
2.94480E-01,2.400E-03,8.200E-01
2.94484E-01,3.200E-03,7.800E-01
2.94488E-01,3.200E-03,7.800E-01
2.94492E-01,4.000E-03,7.600E-01
2.94496E-01,3.200E-03,7.800E-01
2.94500E-01,2.400E-03,7.800E-01
2.94504E-01,1.600E-03,7.600E-01
2.94508E-01,3.200E-03,7.400E-01
2.94512E-01,3.200E-03,8.200E-01
2.94516E-01,3.200E-03,7.800E-01
2.94520E-01,3.200E-03,8.000E-01
2.94524E-01,2.400E-03,7.800E-01
2.94528E-01,2.400E-03,8.000E-01
2.94532E-01,3.200E-03,7.400E-01
2.94536E-01,3.200E-03,7.600E-01
2.94540E-01,3.200E-03,7.600E-01
2.94544E-01,2.400E-03,8.000E-01
2.94548E-01,2.400E-03,8.000E-01
2.94552E-01,2.400E-03,7.600E-01
2.94556E-01,3.200E-03,8.000E-01
2.94560E-01,3.200E-03,7.600E-01
2.94564E-01,3.200E-03,7.800E-01
2.94568E-01,1.600E-03,8.200E-01
2.94572E-01,4.000E-03,7.400E-01
2.94576E-01,2.400E-03,7.800E-01
2.94580E-01,3.200E-03,7.800E-01
2.94584E-01,1.600E-03,8.000E-01
2.94588E-01,2.400E-03,8.000E-01
2.94592E-01,3.200E-03,7.400E-01
2.94596E-01,2.400E-03,7.600E-01
2.94600E-01,3.200E-03,7.800E-01
2.94604E-01,4.000E-03,8.000E-01
2.94608E-01,3.200E-03,8.000E-01
2.94612E-01,2.400E-03,8.000E-01
2.94616E-01,4.000E-03,7.800E-01
2.94620E-01,2.400E-03,7.800E-01
2.94624E-01,3.200E-03,7.800E-01
2.94628E-01,2.400E-03,7.800E-01
2.94632E-01,3.200E-03,7.600E-01
2.94636E-01,4.000E-03,7.800E-01
2.94640E-01,3.200E-03,8.000E-01
2.94644E-01,3.200E-03,8.000E-01
2.94648E-01,3.200E-03,7.800E-01
2.94652E-01,3.200E-03,7.600E-01
2.94656E-01,2.400E-03,7.800E-01
2.94660E-01,3.200E-03,7.800E-01
2.94664E-01,3.200E-03,8.000E-01
2.94668E-01,3.200E-03,7.800E-01
2.94672E-01,3.200E-03,8.000E-01
2.94676E-01,3.200E-03,8.000E-01
2.94680E-01,2.400E-03,8.000E-01
2.94684E-01,2.400E-03,7.800E-01
